arxiv_id,page,URL,location,Lexicographical Complexity,Spatial Complexity,Representational Complexity,OADS
1301.5074,18.0,http://dx.doi.org/10.1093/comjnl/bxh141,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1301.5074,18.0,http://dx.doi.org/10.1111/j.1467-8535.2011.01241.x,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1301.5074,17.0,http://dx.doi.org/10.1145/1217975.1217999,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,TPS
1301.5074,17.0,http://dx.doi.org/10.1145/1327452.1327492,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1301.5074,17.0,http://dx.doi.org/10.1145/1411260.1411264,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1301.5074,17.0,http://dx.doi.org/10.1145/1773912.1773922,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,TPS
1301.5074,18.0,http://dx.doi.org/10.1145/351240.351266,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,TPS
1301.5074,17.0,http://dx.doi.org/10.1145/367177.367199,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1301.5074,17.0,http://dx.doi.org/10.1145/609769.609771,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1301.5074,17.0,http://dx.doi.org/10.1145/944746.944713,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1301.5074,1.0,http://dx.doi.org/10.4204/EPTCS.106.1,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in footnotes,Hidden in annotation layers,GenURL
1301.5074,18.0,http://hadoop.apache.org,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain",embedded in references,,TPS
1301.5074,18.0,http://proofpad.org/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,,TPS
1301.5074,17.0,http://racket-lang.org/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with trailing slashes",embedded in references,,TPS
1301.5074,18.0,http://www.collegeboard.com/prod_downloads/computerscience/ComputationalThinkingCS_Principles.pdf,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1301.5074,18.0,http://www.cs.cmu.edu/~CompThink/resources/education.html,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,,GenURL
1301.5074,18.0,http://www.cs.cmu.edu/~fp/courses/15122/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain, URLs with trailing slashes",embedded in references,,GenURL
1301.5074,18.0,http://www.cs.cmu.edu/afs/cs/user/me/www/courses/212/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain, URLs with trailing slashes",embedded in references,,GenURL
1301.5074,17.0,http://www.cs.ou.edu/~rlpage/hcw/StudEvalHCW.pdf,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,,APD
1301.5074,18.0,http://www.cs.uiowa.edu/~tinelli/classes/181/Spring08/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain, URLs with trailing slashes",embedded in references,,GenURL
1301.5074,18.0,http://www.csprinciples.org/home/pilot-sites,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1301.5074,18.0,http://www.sciencedirect.com/science/journal/15710661,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1301.5077,13.0,http://cdsmith.wordpress.com/category/haskell-for-kids/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments"", URLs with trailing slashes","embedded in references, split across lines",,TPS
1301.5077,13.0,http://dx.doi.org/10.1109/C5.2004.1314376,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,TPS
1301.5077,13.0,http://dx.doi.org/10.1145/1596638.1596650,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,Hidden in annotation layers,GenURL
1301.5077,1.0,http://dx.doi.org/10.4204/EPTCS.106.4,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in footnotes,Hidden in annotation layers,GenURL
1301.5077,13.0,http://gloss.ouroborus.net/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, URLs with trailing slashes",embedded in references,,TPS
1301.5077,13.0,http://learnyouahaskell.com,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in references,,GenURL
1301.5077,13.0,http://snapframework.com,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in references,,TPS
1301.5077,13.0,http://www.bootstrapworld.org/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with trailing slashes",embedded in references,,TPS
1301.5077,13.0,http://www.cs.uu.nl/wiki/UHC,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,TPS
1301.5077,13.0,http://www.khanacademy.org/#computer-science,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1301.5201,8.0,www.cﬁnder.org,Methodology,URLs without scheme,embedded in footnotes,,TPS
1301.5201,4.0,www.imdb.com,Related Works & Background,URLs without scheme,embedded in footnotes,,GenURL
1301.5201,8.0,www.luminis-research.com,Methodology,URLs without scheme,embedded in footnotes,,GenURL
1301.5201,7.0,www.salon24.pl,Methodology,URLs without scheme,,,TPD
1301.5201,4.0,www.youtube.com,Related Works & Background,URLs without scheme,embedded in footnotes,,GenURL
1301.5932,1.0,http://arxiv.org/abs/1301.5932v2,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
1301.5932,11.0,http://feynrules.irmp.ucl.ac.be/wiki/ASperGe,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,APS
1301.7656,1.0,http://arxiv.org/abs/1301.7656v1,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
1301.7656,13.0,http://www.aip.org/history/ohilist/5000.html,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1301.7656,13.0,http://www.aip.org/history/ohilist/5022.html,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1407.1513,11.0,http://arxiv.org/abs/1405.2852,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1407.1513,1.0,http://arxiv.org/abs/1407.1513v1,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
1407.1513,1.0,mailto:cdlh@univ-nantes.fr,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1407.1513,1.0,mailto:james.scicluna@univ-nantes.fr,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1407.1524,6.0,http://dreal.cs.cmu.edu/dreach.html,Related Works & Background,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",,,APS
1407.1524,6.0,http://www.cs.cmu.edu/~liubing/cmsb14/,Results and Discussion,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments"", URLs with trailing slashes",,,Project
1407.1645,16.0,http://apps.jcns.fz-juelich.de/libcerf,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in references,,TPS
1407.1645,16.0,http://www.fftw.org,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in references,,GenURL
1407.1645,16.0,http://www.gnu.org/software/gsl/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with trailing slashes",embedded in references,,TPS
1407.1645,1.0,mailto:ludwig@theo-physik.uni-kiel.de,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1407.7367,1.0,http://arxiv.org/abs/1407.7367v4,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,"Hidden in annotation layers, Hidden in metadata",GenURL
1407.7367,4.0,http://arxiv.org/abs/gr-qc/0405041,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1407.7367,4.0,http://arxiv.org/abs/gr-qc/9811036,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1407.7367,4.0,http://www.livingreviews.org/lrr-2006-3,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1407.7367,1.0,mailto:hghafarnejad@profs.semnan.ac.ir,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1407.7367,1.0,mailto:hghafarnejad@yahoo.com,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1407.8067,9.0,http://hapmap.ncbi.nlm.nih.gov/,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,TPD
1407.8067,1.0,mailto:caroline.uhler@ist.ac.at,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1407.8067,1.0,mailto:feiy@stat.cmu.edu,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1407.8067,1.0,mailto:fienberg@stat.cmu.edu,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1407.8067,1.0,mailto:michal.rybar@ist.ac.at,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1510.00741,3.0,http://www.ifa.hawaii.edu/~reipurth/newsletter/newsletter245.pdf,Results and Discussion,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments"", URLs with subdomain",embedded in footnotes,,GenURL
1510.00741,1.0,mailto:jhk@cis.rit.edu,Title & Authors,"""URLs with schemes such as http, https, ftp, sftp, git, magnet""",,Hidden in annotation layers,GenURL
1510.02080,4.0,http://arxiv.org/abs/0905.0237,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1510.02080,4.0,http://arxiv.org/abs/1101.2599,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1510.02080,4.0,http://arxiv.org/abs/1203.3100,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1510.02080,4.0,http://arxiv.org/abs/1210.7588,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
